Length	GC
ENSGALG00000014150	3770	0.597877984084881
ENSGALG00000014152	2674	0.407629020194465
ENSGALG00000014154	1344	0.641369047619048
ENSGALG00000014155	3175	0.600629921259842
ENSGALG00000014159	3065	0.384013050570962
ENSGALG00000014163	3540	0.36864406779661
ENSGALG00000014164	1029	0.496598639455782
ENSGALG00000014165	1590	0.552830188679245
ENSGALG00000014166	512	0.51953125
ENSGALG00000014167	2876	0.506258692628651
ENSGALG00000014168	6916	0.498987854251012
ENSGALG00000014170	3026	0.529742233972241
ENSGALG00000014171	1175	0.565957446808511
ENSGALG00000014175	1367	0.542062911485004
ENSGALG00000014176	454	0.54625550660793
ENSGALG00000014178	2907	0.455108359133127
ENSGALG00000014179	1195	0.664435146443515
ENSGALG00000014182	1462	0.545827633378933
ENSGALG00000014184	4046	0.410281759762729
ENSGALG00000014185	1697	0.454920447849146
ENSGALG00000014186	5393	0.436491748562952
ENSGALG00000014188	2505	0.375249500998004
ENSGALG00000014189	2390	0.392887029288703
ENSGALG00000014190	3194	0.447401377582968
ENSGALG00000014192	4300	0.423953488372093
ENSGALG00000014194	5407	0.433697059367487
ENSGALG00000014196	2536	0.395504731861199
ENSGALG00000014200	1191	0.434928631402183
ENSGALG00000014201	4154	0.412373615792008
ENSGALG00000014202	1733	0.438545874206578
ENSGALG00000014203	4231	0.424249586386197
ENSGALG00000014206	1624	0.450738916256158
ENSGALG00000014208	1854	0.448759439050701
ENSGALG00000014209	4288	0.40205223880597
ENSGALG00000014210	1773	0.454032712915962
ENSGALG00000014213	2496	0.463942307692308
ENSGALG00000014217	2365	0.452008456659619
ENSGALG00000014218	783	0.526181353767561
ENSGALG00000014221	2605	0.381573896353167
ENSGALG00000014222	5420	0.405719557195572
ENSGALG00000014225	2819	0.45512593118127
ENSGALG00000014226	6761	0.45525809791451
ENSGALG00000014227	2291	0.413793103448276
ENSGALG00000014228	8328	0.412343900096061
ENSGALG00000014229	1341	0.611483967188665
ENSGALG00000014232	2454	0.45680521597392
ENSGALG00000014233	3345	0.42780269058296
ENSGALG00000014234	2260	0.474778761061947
ENSGALG00000014235	6310	0.406180665610143
ENSGALG00000014236	7556	0.376389624139756
ENSGALG00000014239	4928	0.502637987012987
ENSGALG00000014240	6207	0.452714676977606
ENSGALG00000014242	2010	0.475124378109453
ENSGALG00000014244	3374	0.48014226437463
ENSGALG00000014247	1818	0.437293729372937
ENSGALG00000014248	2750	0.395272727272727
ENSGALG00000014250	594	0.648148148148148
ENSGALG00000014252	5409	0.449066370863376
ENSGALG00000014256	3734	0.412961971076593
ENSGALG00000014258	5749	0.476430683597147
ENSGALG00000014261	1078	0.474953617810761
ENSGALG00000014262	3705	0.451282051282051
ENSGALG00000014263	4071	0.531810366003439
ENSGALG00000014264	2493	0.420778178900923
ENSGALG00000014267	1794	0.563545150501672
ENSGALG00000014268	1892	0.418604651162791
ENSGALG00000014270	2925	0.41982905982906
ENSGALG00000014274	2077	0.455464612421762
ENSGALG00000014276	2292	0.441099476439791
ENSGALG00000014277	576	0.550347222222222
ENSGALG00000014280	808	0.512376237623762
ENSGALG00000014281	5957	0.411952324995803
ENSGALG00000014283	4112	0.545476653696498
ENSGALG00000014284	5565	0.662533692722372
ENSGALG00000014286	7690	0.417295188556567
ENSGALG00000014290	537	0.404096834264432
ENSGALG00000014291	704	0.633522727272727
ENSGALG00000014295	1064	0.540413533834586
ENSGALG00000014297	1999	0.613306653326663
ENSGALG00000014298	3901	0.440912586516278
ENSGALG00000014300	3525	0.460992907801418
ENSGALG00000014301	3604	0.605715871254162
ENSGALG00000014303	1203	0.648379052369077
ENSGALG00000014305	1865	0.610187667560322
ENSGALG00000014309	1419	0.403100775193798
ENSGALG00000014310	2096	0.410782442748092
ENSGALG00000014312	1191	0.515533165407221
ENSGALG00000014313	1326	0.534690799396682
ENSGALG00000014317	1481	0.559756920999325
ENSGALG00000014320	3945	0.422053231939163
ENSGALG00000014321	834	0.473621103117506
ENSGALG00000014324	1637	0.486255345143555
ENSGALG00000014327	6661	0.391382675273983
ENSGALG00000014328	1337	0.4981301421092
ENSGALG00000014329	4904	0.460848287112561
ENSGALG00000014330	2964	0.44331983805668
ENSGALG00000014331	2463	0.42793341453512
ENSGALG00000014335	3212	0.459215442092154
ENSGALG00000014336	3641	0.384235100247185
ENSGALG00000014337	7038	0.396135265700483
ENSGALG00000014342	3791	0.491954629385386
ENSGALG00000014343	5599	0.383104125736739
ENSGALG00000014346	1962	0.395005096839959
ENSGALG00000014347	1563	0.422264875239923
ENSGALG00000014349	3540	0.604519774011299
ENSGALG00000014355	2223	0.468735942420153
ENSGALG00000014356	2871	0.60536398467433
ENSGALG00000014359	4873	0.4233531705315
ENSGALG00000014361	4103	0.416768218376797
ENSGALG00000014362	890	0.414606741573034
ENSGALG00000014363	2396	0.434056761268781
ENSGALG00000014365	1458	0.436899862825789
ENSGALG00000014366	3401	0.37871214348721
ENSGALG00000014368	1375	0.663272727272727
ENSGALG00000014369	3409	0.398357289527721
ENSGALG00000014370	4395	0.394311717861206
ENSGALG00000014371	2220	0.405855855855856
ENSGALG00000014372	2168	0.444649446494465
ENSGALG00000014375	6136	0.364243807040417
ENSGALG00000014378	3154	0.418199112238427
ENSGALG00000014379	1622	0.44636251541307
ENSGALG00000014381	1953	0.507424475166411
ENSGALG00000014383	2874	0.399095337508699
ENSGALG00000014386	4221	0.402985074626866
ENSGALG00000014387	1195	0.646025104602511
ENSGALG00000014388	4221	0.638000473821369
ENSGALG00000014391	2700	0.482222222222222
ENSGALG00000014395	4802	0.444398167430237
ENSGALG00000014398	6225	0.401767068273092
ENSGALG00000014399	312	0.381410256410256
ENSGALG00000014401	779	0.436456996148909
ENSGALG00000014404	6252	0.428023032629559
ENSGALG00000014405	4828	0.357912178956089
ENSGALG00000014406	1185	0.458227848101266
ENSGALG00000014407	5244	0.4872234935164
ENSGALG00000014408	3138	0.653919694072658
ENSGALG00000014410	1018	0.447937131630648
ENSGALG00000014412	441	0.467120181405896
ENSGALG00000014413	794	0.476070528967254
ENSGALG00000014414	1392	0.436063218390805
ENSGALG00000014419	7822	0.410508821273332
ENSGALG00000014421	2647	0.386097468832641
ENSGALG00000014425	3490	0.440114613180516
ENSGALG00000014426	4533	0.43260533862784
ENSGALG00000014428	3790	0.475725593667546
ENSGALG00000014430	859	0.651920838183935
ENSGALG00000014432	412	0.451456310679612
ENSGALG00000014433	3716	0.638320775026911
ENSGALG00000014435	1414	0.5
ENSGALG00000014436	2392	0.618729096989967
ENSGALG00000014438	2277	0.468159859464207
ENSGALG00000014439	5264	0.499620060790274
ENSGALG00000014441	2492	0.400882825040128
ENSGALG00000014442	1205	0.530290456431535
ENSGALG00000014443	1879	0.562001064395955
ENSGALG00000014444	1439	0.597637248088951
ENSGALG00000014445	1966	0.549338758901322
ENSGALG00000014447	1126	0.474245115452931
ENSGALG00000014448	1468	0.410762942779292
ENSGALG00000014450	1794	0.4520624303233
ENSGALG00000014453	2032	0.449311023622047
ENSGALG00000014455	1583	0.493367024636766
ENSGALG00000014456	1888	0.560381355932203
ENSGALG00000014457	1590	0.494968553459119
ENSGALG00000014459	5698	0.485257985257985
ENSGALG00000014463	5223	0.408960367604825
ENSGALG00000014464	4240	0.419811320754717
ENSGALG00000014466	867	0.636678200692042
ENSGALG00000014467	1499	0.547698465643762
ENSGALG00000014468	1540	0.531818181818182
ENSGALG00000014471	6507	0.41263254956201
ENSGALG00000014476	1176	0.572278911564626
ENSGALG00000014477	1965	0.441730279898219
ENSGALG00000014479	3039	0.379730174399473
ENSGALG00000014483	5579	0.467288044452411
ENSGALG00000014485	2407	0.402575820523473
ENSGALG00000014486	3632	0.408039647577092
ENSGALG00000014490	4426	0.530275643922277
ENSGALG00000014496	4434	0.381145692377086
ENSGALG00000014498	1713	0.632807939287799
ENSGALG00000014501	1441	0.418459403192228
ENSGALG00000014502	680	0.586764705882353
ENSGALG00000014505	1182	0.483079526226734
ENSGALG00000014508	1014	0.523668639053254
ENSGALG00000014509	1369	0.424397370343316
ENSGALG00000014510	2916	0.497942386831276
ENSGALG00000014512	1325	0.459622641509434
ENSGALG00000014513	1155	0.582683982683983
ENSGALG00000014514	4907	0.434481353168942
ENSGALG00000014515	1077	0.469823584029712
ENSGALG00000014516	4994	0.369643572286744
ENSGALG00000014523	2909	0.433138535579237
ENSGALG00000014525	3048	0.541338582677165
ENSGALG00000014526	1303	0.537221795855718
ENSGALG00000014528	2271	0.505944517833554
ENSGALG00000014531	12021	0.468097496048582
ENSGALG00000014537	906	0.56953642384106
ENSGALG00000014539	1122	0.595365418894831
ENSGALG00000014540	2541	0.572215663124754
ENSGALG00000014542	1197	0.556390977443609
ENSGALG00000014545	3085	0.451539708265802
ENSGALG00000014551	3574	0.43788472299944
ENSGALG00000014554	4693	0.613893032175581
ENSGALG00000014555	986	0.663286004056795
ENSGALG00000014558	1014	0.529585798816568
ENSGALG00000014559	4049	0.56458384786367
ENSGALG00000014561	2689	0.476385273335813
ENSGALG00000014565	1975	0.462278481012658
ENSGALG00000014567	861	0.556329849012776
ENSGALG00000014568	927	0.509169363538296
ENSGALG00000014569	1528	0.543193717277487
ENSGALG00000014570	1810	0.486187845303867
ENSGALG00000014573	3529	0.467837914423349
ENSGALG00000014575	3724	0.400107411385607
ENSGALG00000014581	1461	0.498288843258042
ENSGALG00000014582	4204	0.466460513796384
ENSGALG00000014584	1535	0.500977198697068
ENSGALG00000014585	726	0.574380165289256
ENSGALG00000014589	1450	0.59448275862069
ENSGALG00000014598	3272	0.635696821515892
ENSGALG00000014600	597	0.584589614740369
ENSGALG00000014603	2645	0.448393194706994
ENSGALG00000014605	637	0.538461538461538
ENSGALG00000014607	1399	0.532523230879199
ENSGALG00000014614	4377	0.481151473612063
ENSGALG00000014615	9401	0.452611424316562
ENSGALG00000014616	192	0.588541666666667
ENSGALG00000014620	1981	0.436648157496214
ENSGALG00000014624	1077	0.415970287836583
ENSGALG00000014627	5059	0.496738485866772
ENSGALG00000014631	2024	0.572628458498024
ENSGALG00000014632	1786	0.56047032474804
ENSGALG00000014634	2751	0.676481279534715
ENSGALG00000014636	714	0.556022408963585
ENSGALG00000014638	9167	0.487509545107451
ENSGALG00000014639	1749	0.627215551743854
ENSGALG00000014640	1092	0.620879120879121
ENSGALG00000014642	6864	0.399038461538462
ENSGALG00000014643	7595	0.513364055299539
ENSGALG00000014644	1662	0.512033694344164
ENSGALG00000014645	1838	0.490750816104461
ENSGALG00000014646	1678	0.546483909415971
ENSGALG00000014647	3058	0.491824722040549
ENSGALG00000014648	528	0.393939393939394
ENSGALG00000014649	4816	0.477990033222591
ENSGALG00000014650	651	0.402457757296467
ENSGALG00000014651	2269	0.437197003085059
ENSGALG00000014652	1888	0.537076271186441
ENSGALG00000014653	2206	0.497733454215775
ENSGALG00000014656	3859	0.545218968644727
ENSGALG00000014657	19260	0.411318795430945
ENSGALG00000014659	2127	0.503996238834039
ENSGALG00000014661	3055	0.486743044189853
ENSGALG00000014662	742	0.642857142857143
ENSGALG00000014664	4758	0.399747793190416
ENSGALG00000014668	1761	0.419647927314026
ENSGALG00000014669	1670	0.437724550898204
ENSGALG00000014670	7839	0.425564485265978
ENSGALG00000014672	3299	0.433767808426796
ENSGALG00000014673	1763	0.406693136698809
ENSGALG00000014674	3075	0.540813008130081
ENSGALG00000014675	1818	0.478547854785479
ENSGALG00000014678	3260	0.466257668711656
ENSGALG00000014680	1101	0.516802906448683
ENSGALG00000014681	5538	0.413867822318527
ENSGALG00000014682	2694	0.436896807720861
ENSGALG00000014683	1902	0.526813880126183
ENSGALG00000014684	5666	0.421284857042005
ENSGALG00000014685	966	0.506211180124224
ENSGALG00000014686	11335	0.451433612704014
ENSGALG00000014687	3902	0.499487442337263
ENSGALG00000014688	2707	0.512744735869967
ENSGALG00000014689	1158	0.51727115716753
ENSGALG00000014690	3453	0.463365189690125
ENSGALG00000014691	1909	0.392875851231011
ENSGALG00000014692	1953	0.5094726062468
ENSGALG00000014695	3379	0.489197987570287
ENSGALG00000014696	5551	0.509457755359395
ENSGALG00000014697	3513	0.415883859948762
ENSGALG00000014698	3133	0.424194063198213
ENSGALG00000014699	8043	0.422976501305483
ENSGALG00000014700	4119	0.421461519786356
ENSGALG00000014701	1633	0.465401102265769
ENSGALG00000014703	2926	0.414900888585099
ENSGALG00000014707	2113	0.520113582584004
ENSGALG00000014708	1028	0.439688715953307
ENSGALG00000014709	3594	0.471341124095715
ENSGALG00000014711	1057	0.425733207190161
ENSGALG00000014712	1662	0.398315282791817
ENSGALG00000014713	2435	0.475564681724846
ENSGALG00000014716	2916	0.425925925925926
ENSGALG00000014717	2474	0.447049312853678
ENSGALG00000014718	4662	0.48948948948949
ENSGALG00000014719	979	0.566905005107252
ENSGALG00000014720	3229	0.487767110560545
ENSGALG00000014721	1764	0.416666666666667
ENSGALG00000014722	2874	0.384133611691023
ENSGALG00000014723	502	0.50996015936255
ENSGALG00000014724	4121	0.367871875758311
ENSGALG00000014725	5771	0.402529890833478
ENSGALG00000014726	684	0.435672514619883
ENSGALG00000014727	3273	0.418881759853346
ENSGALG00000014729	4692	0.368712702472293
ENSGALG00000014730	2976	0.393817204301075
ENSGALG00000014732	4667	0.38975787443754
ENSGALG00000014734	4205	0.498454221165279
ENSGALG00000014736	4043	0.4044026712837
ENSGALG00000014737	4010	0.407980049875312
ENSGALG00000014740	3233	0.405505722239406
ENSGALG00000014742	1242	0.611916264090177
ENSGALG00000014743	1716	0.402680652680653
ENSGALG00000014746	4869	0.433559252413227
ENSGALG00000014747	4623	0.388059701492537
ENSGALG00000014749	3700	0.509459459459459
ENSGALG00000014750	1484	0.383423180592992
ENSGALG00000014751	8096	0.391551383399209
ENSGALG00000014753	1454	0.388583218707015
ENSGALG00000014754	871	0.406429391504018
ENSGALG00000014755	645	0.505426356589147
ENSGALG00000014756	1878	0.431309904153355
ENSGALG00000014758	2345	0.486567164179104
ENSGALG00000014759	1696	0.45872641509434
ENSGALG00000014762	1455	0.454982817869416
ENSGALG00000014764	2789	0.457153101470061
ENSGALG00000014765	5084	0.416404405979544
ENSGALG00000014766	1116	0.507168458781362
ENSGALG00000014767	1496	0.39572192513369
ENSGALG00000014768	3558	0.38504777965149
ENSGALG00000014769	2097	0.416785884597043
ENSGALG00000014770	5357	0.437745006533508
ENSGALG00000014771	1344	0.412946428571429
ENSGALG00000014772	1029	0.46064139941691
ENSGALG00000014773	10024	0.379189944134078
ENSGALG00000014775	4451	0.386205347113008
ENSGALG00000014776	1806	0.532115171650055
ENSGALG00000014779	6456	0.432775712515489
ENSGALG00000014783	7559	0.459320015875116
ENSGALG00000014784	11428	0.438921946097305
ENSGALG00000014786	2602	0.40315142198309
ENSGALG00000014787	5915	0.42502113271344
ENSGALG00000014788	1438	0.482614742698192
ENSGALG00000014789	635	0.404724409448819
ENSGALG00000014790	1193	0.459346186085499
ENSGALG00000014791	3471	0.509651397291847
ENSGALG00000014793	1340	0.488059701492537
ENSGALG00000014794	1673	0.457262402869097
ENSGALG00000014795	1337	0.531787584143605
ENSGALG00000014798	2009	0.553509208561473
ENSGALG00000014799	2424	0.385313531353135
ENSGALG00000014800	1926	0.475077881619938
ENSGALG00000014801	4048	0.383646245059289
ENSGALG00000014804	3088	0.477655440414508
ENSGALG00000014805	3697	0.451988098458209
ENSGALG00000014807	2731	0.402782863419993
ENSGALG00000014808	7355	0.462542488103331
ENSGALG00000014810	2863	0.382815228780999
ENSGALG00000014811	6021	0.402258761003156
ENSGALG00000014812	2466	0.51419302514193
ENSGALG00000014813	1508	0.550397877984085
ENSGALG00000014815	3253	0.470027666769136
ENSGALG00000014816	2661	0.480270574971815
ENSGALG00000014818	1589	0.565135305223411
ENSGALG00000014819	2673	0.527123082678638
ENSGALG00000014820	875	0.563428571428571
ENSGALG00000014821	2028	0.402859960552268
ENSGALG00000014822	4987	0.499498696611189
ENSGALG00000014823	2005	0.417955112219451
ENSGALG00000014824	1988	0.533702213279678
ENSGALG00000014825	2269	0.493609519612164
ENSGALG00000014826	968	0.485537190082645
ENSGALG00000014827	5168	0.394930340557276
ENSGALG00000014828	1230	0.465040650406504
ENSGALG00000014829	1921	0.419573138990109
ENSGALG00000014831	1576	0.440989847715736
ENSGALG00000014832	3786	0.41257263602747
ENSGALG00000014833	508	0.458661417322835
ENSGALG00000014834	3379	0.422018348623853
ENSGALG00000014835	5440	0.442830882352941
ENSGALG00000014836	2786	0.431083991385499
ENSGALG00000014840	2973	0.471913891691894
ENSGALG00000014841	1003	0.461615154536391
ENSGALG00000014843	2678	0.453323375653473
ENSGALG00000014844	944	0.444915254237288
ENSGALG00000014845	1744	0.552752293577982
ENSGALG00000014846	1674	0.482078853046595
ENSGALG00000014847	5171	0.456004641268613
ENSGALG00000014848	1432	0.391759776536313
ENSGALG00000014851	3803	0.442545358927163
ENSGALG00000014852	2274	0.419964819700967
ENSGALG00000014853	1050	0.522857142857143
ENSGALG00000014854	940	0.464893617021277
ENSGALG00000014855	2468	0.48581847649919
ENSGALG00000014857	705	0.516312056737589
ENSGALG00000014858	519	0.595375722543353
ENSGALG00000014859	1957	0.418497700562085
ENSGALG00000014860	1690	0.445562130177515
ENSGALG00000014861	1454	0.427097661623109
ENSGALG00000014862	1864	0.449034334763948
ENSGALG00000014863	1810	0.419889502762431
ENSGALG00000014864	2898	0.424085576259489
ENSGALG00000014865	2324	0.450946643717728
ENSGALG00000014866	715	0.418181818181818
ENSGALG00000014867	1472	0.453804347826087
ENSGALG00000014868	2876	0.432197496522949
ENSGALG00000014869	5476	0.412162162162162
ENSGALG00000014870	2358	0.436810856658185
ENSGALG00000014872	949	0.454162276080084
ENSGALG00000014873	1560	0.490384615384615
ENSGALG00000014874	3040	0.450657894736842
ENSGALG00000014875	3057	0.573765129211645
ENSGALG00000014876	7659	0.380075727901815
ENSGALG00000014877	4110	0.351824817518248
ENSGALG00000014878	5400	0.37037037037037
ENSGALG00000014880	2571	0.427460132244263
ENSGALG00000014881	3261	0.426249616681999
ENSGALG00000014883	3447	0.471134319698288
ENSGALG00000014884	4084	0.444172380019589
ENSGALG00000014887	794	0.363979848866499
ENSGALG00000014888	680	0.454411764705882
ENSGALG00000014890	2741	0.469536665450565
ENSGALG00000014891	9687	0.416537627748529
ENSGALG00000014892	7368	0.412052117263844
ENSGALG00000014897	1488	0.449596774193548
ENSGALG00000014899	1118	0.573345259391771
ENSGALG00000014900	2025	0.420740740740741
ENSGALG00000014901	2258	0.444641275465013
ENSGALG00000014902	3724	0.390977443609023
ENSGALG00000014903	3772	0.432131495227996
ENSGALG00000014904	1437	0.396659707724426
ENSGALG00000014906	468	0.386752136752137
ENSGALG00000014907	2979	0.530379321920107
ENSGALG00000014908	3292	0.466281895504253
ENSGALG00000014910	2619	0.445208094692631
ENSGALG00000014911	715	0.440559440559441
ENSGALG00000014912	832	0.435096153846154
ENSGALG00000014913	8001	0.411323584551931
ENSGALG00000014914	1806	0.624031007751938
ENSGALG00000014915	2013	0.449080973671138
ENSGALG00000014916	5241	0.398778858996375
